Latitude,Longitude,Number,Street,City,State,Zip,Base Elevation,Height
39.981195,-75.166101,1727,N Uber St,Philadelphia,PA,19121,111,10
39.975529,-75.162315,1400-30,N 16th St,Philadelphia,PA,19121,102.4,20
39.986866,-75.166393,2125,N Woodstock St,Philadelphia,PA,19121,106.2,40
40.017529,-75.186972,3220,Midvale Ave,Philadelphia,PA,19129,217.7,30
40.009914,-75.191454,3579,Indian Queen Ln,Philadelphia,PA,19129,91.8,30
40.009869,-75.19162,3583,Indian Queen Ln,Philadelphia,PA,19129,88.6,40
39.986837,-75.1545,2231,N Park Ave,Philadelphia,PA,19132,81.1,30
40.009777,-75.191942,3593,Indian Queen Ln,Philadelphia,PA,19129,82.7,30
40.010268,-75.190093,3545,Indian Queen Ln,Philadelphia,PA,19129,109,30
40.009749,-75.192187,3599,Indian Queen Ln,Philadelphia,PA,19129,75.9,40
40.01365,-75.19266,3507,Midvale Ave,Philadelphia,PA,19129,126.7,20
40.009828,-75.191786,3587,Indian Queen Ln,Philadelphia,PA,19129,83.2,40
40.010166,-75.190482,3555,Indian Queen Ln,Philadelphia,PA,19129,104.6,30
40.01015,-75.190536,3557,Indian Queen Ln,Philadelphia,PA,19129,102.9,30
39.986986,-75.153254,2244,N Camac St,Philadelphia,PA,19133,71.6,30
39.986874,-75.151267,1117,W Nevada St,Philadelphia,PA,19133,73.9,20
40.010145,-75.192873,3658,Midvale Ave,Philadelphia,PA,19129,53.9,30
40.010135,-75.190606,3559,Indian Queen Ln,Philadelphia,PA,19129,102.9,30
39.987038,-75.165298,2138,N Uber St,Philadelphia,PA,19121,102.2,40
39.983182,-75.151847,2000,N 11th St,Philadelphia,PA,19122,70.6,20
39.986574,-75.167394,2116,N Lambert St,Philadelphia,PA,19121,106.3,20
39.977168,-75.1558,1235,W Oxford St,Philadelphia,PA,19122,90.6,30
39.97705,-75.154911,1211,W Oxford St,Philadelphia,PA,19122,88.4,30
39.975329,-75.155992,1226,Jefferson St,Philadelphia,PA,19122,79.3,30
39.977041,-75.154839,1209,W Oxford St,Philadelphia,PA,19122,88.1,30
39.987222,-75.153202,2254,N Camac St,Philadelphia,PA,19133,71.1,20
39.986696,-75.167367,2122,N Lambert St,Philadelphia,PA,19121,107.4,20
40.016839,-75.187432,3231-33,W Penn St,Philadelphia,PA,19129,218.9,30
39.976505,-75.150843,935,W Oxford St,Philadelphia,PA,19122,68.9,20
40.009864,-75.194363,3675,Eveline St,Philadelphia,PA,19129,59.2,30
40.012988,-75.195655,3646,Merrick Rd,Philadelphia,PA,19129,139.7,20
40.013014,-75.195621,3644,Merrick Rd,Philadelphia,PA,19129,139.6,20
40.009403,-75.191618,3604,Indian Queen Ln,Philadelphia,PA,19129,90.8,20
40.009393,-75.191501,3600,Indian Queen Ln,Philadelphia,PA,19129,92.3,30
40.009399,-75.19156,3602,Indian Queen Ln,Philadelphia,PA,19129,91.6,30
39.975758,-75.164058,1411,N Bouvier St,Philadelphia,PA,19121,101.8,30
39.986655,-75.167376,2120,N Lambert St,Philadelphia,PA,19121,107.3,20
39.986737,-75.167358,2124,N Lambert St,Philadelphia,PA,19121,107.2,20
39.987429,-75.167206,2158,N Lambert St,Philadelphia,PA,19121,109.9,20
40.01008,-75.192549,3322,Arnold St,Philadelphia,PA,19129,58.6,20
40.010077,-75.192494,3320,Arnold St,Philadelphia,PA,19129,59.7,30
39.980797,-75.15621,1801-35,N Broad St,Philadelphia,PA,19122,88.6,60
39.977227,-75.167687,1501-9,N 20th St,Philadelphia,PA,19121,110.7,50
39.98676,-75.16455,2138,N 19th St,Philadelphia,PA,19121,97.8,40
40.009269,-75.191123,3621,Haywood St,Philadelphia,PA,19129,105.8,30
40.009282,-75.191071,3619,Haywood St,Philadelphia,PA,19129,105.6,30
39.98679,-75.16641,2121,N Woodstock St,Philadelphia,PA,19121,105.7,30
40.010071,-75.192441,3318,Arnold St,Philadelphia,PA,19129,61.2,30
40.010068,-75.192388,3316,Arnold St,Philadelphia,PA,19129,61.4,30
39.986818,-75.167341,2128,N Lambert St,Philadelphia,PA,19121,107.6,20
40.009691,-75.194482,3685,Eveline St,Philadelphia,PA,19129,51,30
40.009504,-75.194951,4239,Ridge Ave,Philadelphia,PA,19129,34.3,40
39.986489,-75.16706,2113,N Lambert St,Philadelphia,PA,19121,105.9,20
39.986531,-75.167051,2115,N Lambert St,Philadelphia,PA,19121,106.2,20
40.013174,-75.196131,3611,Merrick Rd,Philadelphia,PA,19129,134,30
40.015198,-75.182739,3300,Fox St,Philadelphia,PA,19129,233.2,20
39.985369,-75.163183,1802,Diamond St,Philadelphia,PA,19121,91.7,30
40.013787,-75.198677,3636,Weightman St,Philadelphia,PA,19129,136,30
40.010089,-75.190776,3563,Indian Queen Ln,Philadelphia,PA,19129,96.1,40
40.010092,-75.192713,3328,Arnold St,Philadelphia,PA,19129,56.5,30
40.010089,-75.192658,3326,Arnold St,Philadelphia,PA,19129,57.8,20
39.978462,-75.163178,1608,N 17th St,Philadelphia,PA,19121,101.9,40
39.987433,-75.167972,2152,N 21st St,Philadelphia,PA,19121,111.1,30
39.986701,-75.165682,2125,N 20th St,Philadelphia,PA,19121,104.2,40
39.987179,-75.165252,2144,N Uber St,Philadelphia,PA,19121,102.3,20
39.987301,-75.165229,2148,N Uber St,Philadelphia,PA,19121,101.9,40
39.985689,-75.157835,2131,N 15th St,Philadelphia,PA,19121,96.1,40
40.013033,-75.196265,3617,Merrick Rd,Philadelphia,PA,19129,133.7,30
40.006072,-75.181656,3201,W Hilton St,Philadelphia,PA,19129,113.5,30
40.006079,-75.18171,3203,W Hilton St,Philadelphia,PA,19129,113.7,30
40.006086,-75.181763,3205,W Hilton St,Philadelphia,PA,19129,113.6,30
40.010401,-75.187132,3309,Conrad St,Philadelphia,PA,19129,137.7,40
39.979644,-75.164502,1801,Cecil B Moore Ave,Philadelphia,PA,19121,102.1,30
39.979644,-75.164502,1801,Cecil B Moore Ave,Philadelphia,PA,19121,102.1,30
39.979644,-75.164502,1801,Cecil B Moore Ave,Philadelphia,PA,19121,102.4,30
39.987383,-75.167481,2151,N 21st St,Philadelphia,PA,19121,110.8,40
40.017039,-75.187695,3242,Midvale Ave,Philadelphia,PA,19129,209.9,10
40.015444,-75.189276,3337,W Penn St,Philadelphia,PA,19129,196.4,10
39.987306,-75.167233,2152,N Lambert St,Philadelphia,PA,19121,109.5,20
39.977869,-75.165667,1536,N Gratz St,Philadelphia,PA,19121,109.4,40
39.983325,-75.162977,1730,Arlington St,Philadelphia,PA,19121,95.4,40
39.987022,-75.167295,2138,N Lambert St,Philadelphia,PA,19121,108.1,20
39.987109,-75.157507,2221,N 15th St,Philadelphia,PA,19132,85.6,30
39.987247,-75.157477,2229,N 15th St,Philadelphia,PA,19132,85.3,30
40.006274,-75.184522,3215,N 34th St,Philadelphia,PA,19129,101.8,30
39.986941,-75.167313,2134,N Lambert St,Philadelphia,PA,19121,108.1,20
40.015679,-75.188067,3311,W Queen Ln,Philadelphia,PA,19129,212,10
39.987424,-75.167472,2153,N 21st St,Philadelphia,PA,19121,110.9,40
39.974968,-75.15522,1428,N 12th St,Philadelphia,PA,19122,74.6,20
39.97502,-75.155209,1430,N 12th St,Philadelphia,PA,19122,74.9,20
40.013283,-75.196381,3614,Gypsy Ln,Philadelphia,PA,19129,135.3,30
39.978753,-75.168384,2021,W Oxford St,Philadelphia,PA,19121,114.6,30
39.979644,-75.164502,1801,Cecil B Moore Ave,Philadelphia,PA,19121,102.5,30
39.980524,-75.164687,1729,N Gratz St,Philadelphia,PA,19121,105.9,30
39.980566,-75.164677,1731,N Gratz St,Philadelphia,PA,19121,105.9,40
39.980483,-75.164695,1727,N Gratz St,Philadelphia,PA,19121,105.7,40
39.980928,-75.164192,1804,W Montgomery Ave,Philadelphia,PA,19121,107.2,30
40.01077,-75.199259,4436,Ridge Ave,Philadelphia,PA,19129,43.3,30
39.982914,-75.165372,1905,W Berks St,Philadelphia,PA,19121,93.2,30
40.010084,-75.192603,3324,Arnold St,Philadelphia,PA,19129,58.4,30
39.977437,-75.160816,1508,W Oxford St,Philadelphia,PA,19121,96.3,40
40.015252,-75.192474,3436,Warden Dr,Philadelphia,PA,19129,158.1,20
40.006361,-75.184503,3219,N 34th St,Philadelphia,PA,19129,103.3,30
40.006317,-75.184513,3217,N 34th St,Philadelphia,PA,19129,102.2,30
39.986982,-75.167304,2136,N Lambert St,Philadelphia,PA,19121,108.4,20
39.986532,-75.167403,2114,N Lambert St,Philadelphia,PA,19121,106.4,20
39.984524,-75.158962,1521,Fontain St,Philadelphia,PA,19121,104,20
39.983142,-75.16296,1737,Monument St,Philadelphia,PA,19121,98.1,30
39.974452,-75.14877,728,Jefferson St,Philadelphia,PA,19122,48.8,30
39.975339,-75.156063,1228,Jefferson St,Philadelphia,PA,19122,79.4,30
39.984511,-75.158856,1517,Fontain St,Philadelphia,PA,19121,104.2,30
39.984538,-75.158559,2036,N 15th St,Philadelphia,PA,19121,104.4,40
39.978044,-75.157364,1603-45,N Broad St,Philadelphia,PA,19122,88.9,120
39.97435,-75.152221,1400-58,N 10th St,Philadelphia,PA,19122,59.4,20
39.984538,-75.153943,1221,Diamond St,Philadelphia,PA,19122,85.3,20
39.984548,-75.154013,1223,Diamond St,Philadelphia,PA,19122,85.7,20
39.975072,-75.155199,1432,N 12th St,Philadelphia,PA,19122,75.4,20
40.015832,-75.189301,3328,Midvale Ave,Philadelphia,PA,19129,184.1,20
39.981069,-75.161324,1815,Willington St,Philadelphia,PA,19121,99,30
40.006175,-75.182897,3215,N 33rd St,Philadelphia,PA,19129,110,30
40.014038,-75.185946,3425,Osmond St,Philadelphia,PA,19129,199.5,30
39.984609,-75.148555,2136,N Percy St,Philadelphia,PA,19122,71.5,20
39.98457,-75.148564,2134,N Percy St,Philadelphia,PA,19122,71.1,20
40.014005,-75.185907,3423,Osmond St,Philadelphia,PA,19129,199.7,30
39.984531,-75.148572,2132,N Percy St,Philadelphia,PA,19122,70.9,20
39.983623,-75.162035,1936-38,N 17th St,Philadelphia,PA,19121,97.2,40
39.986089,-75.148603,2230,N Delhi St,Philadelphia,PA,19133,82.6,20
39.986133,-75.148594,2232,N Delhi St,Philadelphia,PA,19133,82.8,20
39.986178,-75.148584,2234,N Delhi St,Philadelphia,PA,19133,83.3,20
39.986222,-75.148575,2236,N Delhi St,Philadelphia,PA,19133,84.1,20
40.014015,-75.192769,3534,Calumet St,Philadelphia,PA,19129,165.1,30
39.983818,-75.162944,1724,W Norris St,Philadelphia,PA,19121,93.1,40
39.978469,-75.168492,2022,W Oxford St,Philadelphia,PA,19121,115.2,30
40.012198,-75.193957,3624,Calumet St,Philadelphia,PA,19129,131,20
40.01259,-75.193699,3606,Calumet St,Philadelphia,PA,19129,138.6,20
40.012509,-75.19375,3610,Calumet St,Philadelphia,PA,19129,137.8,20
40.009933,-75.194315,3671,Eveline St,Philadelphia,PA,19129,62.6,30
39.97928,-75.165339,1644,N Gratz St,Philadelphia,PA,19121,104.4,30
39.979239,-75.165348,1642,N Gratz St,Philadelphia,PA,19121,104.9,30
39.9847,-75.148074,2144,N 9th St,Philadelphia,PA,19122,73.7,20
40.010741,-75.188972,3255,Cresson St,Philadelphia,PA,19129,117.2,30
39.981257,-75.161266,1825,Willington St,Philadelphia,PA,19121,99.6,20
40.014324,-75.186342,3320,Ainslie St,Philadelphia,PA,19129,194.7,30
40.013854,-75.185751,3415,Osmond St,Philadelphia,PA,19129,200,30
40.014468,-75.186129,3310,Ainslie St,Philadelphia,PA,19129,197.1,30
39.985423,-75.167642,2026,N Lambert St,Philadelphia,PA,19121,106.7,30
39.973372,-75.155545,1318,N 12th St,Philadelphia,PA,19122,65,30
40.014208,-75.192641,3526,Calumet St,Philadelphia,PA,19129,160.6,30
39.986356,-75.148546,2242,N Delhi St,Philadelphia,PA,19133,85,20
39.986401,-75.148536,2244,N Delhi St,Philadelphia,PA,19133,85.4,20
39.986447,-75.148527,2246,N Delhi St,Philadelphia,PA,19133,85.5,30
39.98276,-75.147926,2026,N Darien St,Philadelphia,PA,19122,57.9,20
39.97807,-75.162782,1631,W Oxford St,Philadelphia,PA,19121,103.1,40
39.985448,-75.163807,1818,Diamond St,Philadelphia,PA,19121,93.9,30
39.985461,-75.163864,1820,Diamond St,Philadelphia,PA,19121,94.1,30
39.986375,-75.154656,1319-21,W Susquehanna Ave,Philadelphia,PA,19133,82,40
39.987095,-75.154446,2243,N Park Ave,Philadelphia,PA,19132,80,30
40.015713,-75.189431,3332,Midvale Ave,Philadelphia,PA,19129,180.3,20
39.980918,-75.161355,1807,Willington St,Philadelphia,PA,19121,98.4,30
39.985212,-75.164154,1829,Fontain St,Philadelphia,PA,19121,93,20
39.985466,-75.164111,1828,Diamond St,Philadelphia,PA,19121,95.1,40
39.985521,-75.16432,1834,Diamond St,Philadelphia,PA,19121,96,40
40.011647,-75.189469,3510,Sunnyside Ave,Philadelphia,PA,19129,127.4,40
40.011618,-75.189512,3512,Sunnyside Ave,Philadelphia,PA,19129,127.1,40
39.978907,-75.166285,1616,N 19th St,Philadelphia,PA,19121,109.8,30
39.983919,-75.163091,1955,N 18th St,Philadelphia,PA,19121,92.1,40
39.983615,-75.162988,1727,Arlington St,Philadelphia,PA,19121,95.4,40
40.012794,-75.194053,3607,Calumet St,Philadelphia,PA,19129,140.3,20
39.979186,-75.163938,1722-42,Cecil B Moore Ave,Philadelphia,PA,19121,101.7,40
39.981032,-75.161333,1813,Willington St,Philadelphia,PA,19121,99,30
39.985198,-75.164044,1825,Fontain St,Philadelphia,PA,19121,92.5,30
39.976323,-75.154305,1540,Queens Pl,Philadelphia,PA,19122,82.8,30
40.013432,-75.193167,3564,Calumet St,Philadelphia,PA,19129,156.9,20
40.012397,-75.192934,3617,Midvale Ave,Philadelphia,PA,19129,97.1,20
39.985187,-75.163897,2040,N Gratz St,Philadelphia,PA,19121,92.4,40
39.985206,-75.164101,1827,Fontain St,Philadelphia,PA,19121,92.9,20
39.985165,-75.148888,928,W Susquehanna Ave,Philadelphia,PA,19122,75.8,30
39.986567,-75.153358,2224,N Camac St,Philadelphia,PA,19133,72.5,30
39.980412,-75.160292,1514,W Montgomery Ave,Philadelphia,PA,19121,93.9,30
39.974815,-75.149295,1502,N 8th St,Philadelphia,PA,19122,51.9,30
39.984785,-75.160946,1635,Fontain St,Philadelphia,PA,19121,98.1,20
40.011187,-75.187667,3467,Indian Queen Ln,Philadelphia,PA,19129,147.4,10
39.984349,-75.161144,1627,Page St,Philadelphia,PA,19121,98.7,20
39.974444,-75.162783,1307,N Smedley St,Philadelphia,PA,19121,91.7,30
40.010396,-75.19152,3346,Wiehle St,Philadelphia,PA,19129,95.9,30
40.006178,-75.182502,3233,W Hilton St,Philadelphia,PA,19129,111.6,30
39.983607,-75.165594,1927,N Uber St,Philadelphia,PA,19121,96.5,20
39.977757,-75.160424,1505,W Oxford St,Philadelphia,PA,19121,95.1,40
39.985515,-75.155885,2125-29,N Broad St,Philadelphia,PA,19122,95,30
40.016547,-75.19149,3411,W Coulter St,Philadelphia,PA,19129,202.4,20
40.011939,-75.179063,3102-18,W Abbottsford Ave,Philadelphia,PA,19129,185.4,30
39.987626,-75.16434,2208,N 19th St,Philadelphia,PA,19132,96.3,40
39.978139,-75.166443,1532,N 19th St,Philadelphia,PA,19121,112,20
39.985325,-75.153968,2121,N 13th St,Philadelphia,PA,19122,82.5,20
39.977747,-75.160361,1503,W Oxford St,Philadelphia,PA,19121,95,40
39.987667,-75.164312,2210,N 19th St,Philadelphia,PA,19132,96.4,40
40.013703,-75.190645,3457,W Queen Ln,Philadelphia,PA,19129,176.6,30
39.983647,-75.165587,1929,N Uber St,Philadelphia,PA,19121,95.8,20
39.977046,-75.1587,1528,N Broad St,Philadelphia,PA,19121,89.7,20
39.980522,-75.162848,1700,W Montgomery Ave,Philadelphia,PA,19121,102.7,50
39.977783,-75.160078,1600-10,N 15th St,Philadelphia,PA,19121,93.4,40
39.975496,-75.15422,1125,Jefferson St,Philadelphia,PA,19122,75.2,20
39.973512,-75.156039,1322,Betsy Ross Pl,Philadelphia,PA,19122,67.1,30
40.013657,-75.196654,3601,Gypsy Ln,Philadelphia,PA,19129,142.4,30
40.013721,-75.196938,3602,W Earlham St,Philadelphia,PA,19129,142.1,30
40.013647,-75.196991,3606,W Earlham St,Philadelphia,PA,19129,139.9,30
39.977068,-75.161977,1524,N 16th St,Philadelphia,PA,19121,105.3,40
40.012042,-75.189014,3425-27,Conrad St,Philadelphia,PA,19129,142.6,20
39.978702,-75.167963,2005,W Oxford St,Philadelphia,PA,19121,112.7,40
40.012696,-75.187907,3418,Sunnyside Ave,Philadelphia,PA,19129,161.2,30
40.012667,-75.18795,3420,Sunnyside Ave,Philadelphia,PA,19129,160.3,30
39.984731,-75.152348,2117,N 12th St,Philadelphia,PA,19122,74.1,20
40.014869,-75.190271,3422,Midvale Ave,Philadelphia,PA,19129,166.5,20
40.012634,-75.187988,3422,Sunnyside Ave,Philadelphia,PA,19129,159.5,30
39.986164,-75.156802,1410,W Susquehanna Ave,Philadelphia,PA,19121,92.3,40
39.980404,-75.160242,1512,W Montgomery Ave,Philadelphia,PA,19121,93.8,30
39.975846,-75.167915,1919,Master St,Philadelphia,PA,19121,105.7,30
39.98076,-75.148095,1905,N Darien St,Philadelphia,PA,19122,45.3,20
40.017248,-75.191556,3404,Warden Dr,Philadelphia,PA,19129,191.1,30
40.008437,-75.193658,4156-78,Ridge Ave,Philadelphia,PA,19129,32.4,20
39.97506,-75.167373,1915,Ingersoll St,Philadelphia,PA,19121,106.7,20
39.980908,-75.148502,1913,N 9th St,Philadelphia,PA,19122,45.1,30
39.985886,-75.157513,2144,N Carlisle St,Philadelphia,PA,19121,94.3,40
39.978132,-75.163277,1707,W Oxford St,Philadelphia,PA,19121,104.5,40
39.985686,-75.16218,1725,Diamond St,Philadelphia,PA,19121,91.6,40
39.985677,-75.16212,1723,Diamond St,Philadelphia,PA,19121,92.2,40
39.983568,-75.165603,1925,N Uber St,Philadelphia,PA,19121,96.3,30
39.978762,-75.163093,1620,N 17th St,Philadelphia,PA,19121,100.2,30
39.982819,-75.148093,2029,N 9th St,Philadelphia,PA,19122,57.3,30
39.983528,-75.16561,1923,N Uber St,Philadelphia,PA,19121,96.6,20
39.978909,-75.163062,1626,N 17th St,Philadelphia,PA,19121,99.8,30
39.974624,-75.156127,1413,N 13th St,Philadelphia,PA,19122,75.5,30
40.013333,-75.19688,3617,Gypsy Ln,Philadelphia,PA,19129,134,30
39.974679,-75.156116,1415,N 13th St,Philadelphia,PA,19122,75.6,30
39.974733,-75.156105,1417,N 13th St,Philadelphia,PA,19122,75.6,30
40.013286,-75.196933,3619,Gypsy Ln,Philadelphia,PA,19129,133.3,30
39.974225,-75.151428,1401-57,N 10th St,Philadelphia,PA,19122,57.6,20
39.975098,-75.1542,1122,Jefferson St,Philadelphia,PA,19122,74.6,30
39.985926,-75.157505,2146,N Carlisle St,Philadelphia,PA,19121,94.1,40
39.980825,-75.166649,1716,N Uber St,Philadelphia,PA,19121,110.7,20
39.978156,-75.16346,1713,W Oxford St,Philadelphia,PA,19121,105,40
39.986573,-75.167042,2117,N Lambert St,Philadelphia,PA,19121,106.4,20
39.974048,-75.153917,1111,Master St,Philadelphia,PA,19122,62.8,20
39.975087,-75.156142,1428,Dondill Pl,Philadelphia,PA,19122,76.6,20
39.978267,-75.160039,1612-26,N 15th St,Philadelphia,PA,19121,95,30
39.983865,-75.156055,2001-47,N Broad St,Philadelphia,PA,19122,94.4,120
39.976795,-75.15098,1619,N 10th St,Philadelphia,PA,19122,73.4,20
40.008173,-75.193162,4150,Ridge Ave,Philadelphia,PA,19129,26.1,40
40.008196,-75.193204,4152,Ridge Ave,Philadelphia,PA,19129,31.6,30
40.00627,-75.186745,3509,W Allegheny Ave,Philadelphia,PA,19132,69.8,30
39.986978,-75.166729,2126,N Woodstock St,Philadelphia,PA,19121,106.7,20
39.986743,-75.167004,2125,N Lambert St,Philadelphia,PA,19121,106.9,20
39.975558,-75.163254,1417,N 17th St,Philadelphia,PA,19121,100.6,40
39.98432,-75.157418,2043,N Carlisle St,Philadelphia,PA,19121,103,40
40.013245,-75.194641,3609,Fisk Ave,Philadelphia,PA,19129,146.9,20
40.013219,-75.194678,3611,Fisk Ave,Philadelphia,PA,19129,145.7,20
39.987148,-75.166692,2134,N Woodstock St,Philadelphia,PA,19121,107.5,20
39.987192,-75.166682,2136,N Woodstock St,Philadelphia,PA,19121,107.6,20
39.980752,-75.161028,1800,N 16th St,Philadelphia,PA,19121,95.1,30
39.981509,-75.152613,1835-99,N 12th St,Philadelphia,PA,19122,79.1,10
39.974278,-75.163629,1313,N 17th St,Philadelphia,PA,19121,93.6,20
39.974315,-75.163621,1315,N 17th St,Philadelphia,PA,19121,94.1,20
39.974352,-75.163613,1317,N 17th St,Philadelphia,PA,19121,94.4,20
40.014877,-75.188966,3337,W Queen Ln,Philadelphia,PA,19129,203.1,30
40.006405,-75.184493,3221,N 34th St,Philadelphia,PA,19129,104.2,30
40.013563,-75.194861,3602,Merrick Rd,Philadelphia,PA,19129,167.6,20
39.984031,-75.162059,1703,W Norris St,Philadelphia,PA,19121,95.1,40
39.980087,-75.152918,1801-33,N 12th St,Philadelphia,PA,19122,68.8,30
39.975038,-75.156153,1426,Dondill Pl,Philadelphia,PA,19122,76.4,20
40.013535,-75.194905,3604,Merrick Rd,Philadelphia,PA,19129,167.6,20
40.014957,-75.188854,3335,W Queen Ln,Philadelphia,PA,19129,201.3,10
39.986859,-75.151157,1113,W Nevada St,Philadelphia,PA,19133,74,20
39.986315,-75.167053,2019-29,Diamond St,Philadelphia,PA,19121,104,60
39.981371,-75.161241,1831,Willington St,Philadelphia,PA,19121,100.1,20
39.982757,-75.162156,1914,N 17th St,Philadelphia,PA,19121,104.2,30
39.983794,-75.157562,2019,N Carlisle St,Philadelphia,PA,19121,104.6,20
39.983929,-75.157532,2025,N Carlisle St,Philadelphia,PA,19121,104.2,20
40.014895,-75.186785,3314,Tilden St,Philadelphia,PA,19129,197.3,30
40.009478,-75.191368,3596,Indian Queen Ln,Philadelphia,PA,19129,98.2,40
39.987534,-75.164358,2204-6,N 19th St,Philadelphia,PA,19132,96.1,40
39.981181,-75.161283,1821,Willington St,Philadelphia,PA,19121,99.4,40
39.987458,-75.164469,1907,W Susquehanna Ave,Philadelphia,PA,19121,97.2,10
39.986504,-75.160912,2131,N 17th St,Philadelphia,PA,19121,85.1,40
39.97642,-75.163597,1442,N 17th St,Philadelphia,PA,19121,108.5,10
40.014443,-75.190503,3439,W Penn St,Philadelphia,PA,19129,169.9,30
40.014414,-75.190545,3441,W Penn St,Philadelphia,PA,19129,169.3,30
39.985208,-75.149204,940,W Susquehanna Ave,Philadelphia,PA,19122,74.4,30
39.9852,-75.149149,938,W Susquehanna Ave,Philadelphia,PA,19122,74.8,30
39.985193,-75.149097,936,W Susquehanna Ave,Philadelphia,PA,19122,74.8,20
39.983099,-75.16566,1916,Monument St,Philadelphia,PA,19121,95.5,20
39.982908,-75.16532,1903,W Berks St,Philadelphia,PA,19121,93.3,30
39.980233,-75.165987,1706,N 19th St,Philadelphia,PA,19121,107.1,20
40.01591,-75.187518,3301,W Queen Ln,Philadelphia,PA,19129,212.8,30
39.974935,-75.15555,1425,Dondill Pl,Philadelphia,PA,19122,75,30
39.985172,-75.148941,930,W Susquehanna Ave,Philadelphia,PA,19122,75.6,20
39.978471,-75.165852,1835-45,W Oxford St,Philadelphia,PA,19121,110,30
40.013916,-75.199123,3639,Weightman St,Philadelphia,PA,19129,137.4,30
39.974884,-75.154171,1434,Guilford Pl,Philadelphia,PA,19122,71.1,30
39.974835,-75.154182,1432,Guilford Pl,Philadelphia,PA,19122,70.8,30
40.010559,-75.186324,3424,Crawford St,Philadelphia,PA,19129,149.6,20
40.017318,-75.190219,3901,Vaux St,Philadelphia,PA,19129,211.2,30
39.984889,-75.163772,2036,N Cleveland St,Philadelphia,PA,19121,91.6,20
39.97436,-75.156351,1231,Master St,Philadelphia,PA,19122,72.6,30
40.009523,-75.195002,4241,Ridge Ave,Philadelphia,PA,19129,34.6,30
39.986957,-75.167574,2131,N 21st St,Philadelphia,PA,19121,109.5,40
39.987218,-75.167516,2143,N 21st St,Philadelphia,PA,19121,110.5,40
39.980998,-75.148304,1914,N Darien St,Philadelphia,PA,19122,46.8,20
40.010457,-75.191358,3342,Wiehle St,Philadelphia,PA,19129,95.9,40
40.010397,-75.191456,3344,Wiehle St,Philadelphia,PA,19129,95.5,30
39.973868,-75.155581,1210,Master St,Philadelphia,PA,19122,67.6,30
39.97385,-75.155437,1206,Master St,Philadelphia,PA,19122,66.7,30
40.013173,-75.195387,3634,Merrick Rd,Philadelphia,PA,19129,145.6,20
40.012768,-75.195433,3643,Fisk Ave,Philadelphia,PA,19129,127.6,20
40.010064,-75.192334,3314,Arnold St,Philadelphia,PA,19129,62.2,30
40.010059,-75.19228,3312,Arnold St,Philadelphia,PA,19129,63.2,20
40.010053,-75.192227,3310,Arnold St,Philadelphia,PA,19129,63.3,20
39.986859,-75.167332,2130,N Lambert St,Philadelphia,PA,19121,108,20
40.009595,-75.19095,3586,Indian Queen Ln,Philadelphia,PA,19129,101.3,40
39.987062,-75.167286,2140,N Lambert St,Philadelphia,PA,19121,108.5,20
40.010045,-75.19213,3308,Arnold St,Philadelphia,PA,19129,64.1,20
39.979014,-75.157275,1715,N Broad St,Philadelphia,PA,19122,85.2,20
39.984724,-75.148248,2145,N Percy St,Philadelphia,PA,19122,73.1,20
39.986614,-75.167032,2119,N Lambert St,Philadelphia,PA,19121,106.3,30
40.013835,-75.198626,3634,Weightman St,Philadelphia,PA,19129,136.2,30
40.012794,-75.19539,3641,Fisk Ave,Philadelphia,PA,19129,128.1,20
40.015773,-75.189365,3330,Midvale Ave,Philadelphia,PA,19129,188.2,10
39.985543,-75.161085,1639,Diamond St,Philadelphia,PA,19121,95.5,40
40.012849,-75.195314,3637,Fisk Ave,Philadelphia,PA,19129,130.2,20
39.978848,-75.167838,1610,N 20th St,Philadelphia,PA,19121,112.6,30
40.012831,-75.196041,3467,Cresson St,Philadelphia,PA,19129,128.4,10
39.986934,-75.16674,2124,N Woodstock St,Philadelphia,PA,19121,106.7,20
40.00681,-75.186149,3443,W Westmoreland St,Philadelphia,PA,19129,76.4,30
40.006799,-75.186097,3441,W Westmoreland St,Philadelphia,PA,19129,77.8,30
39.984442,-75.157392,2049,N Carlisle St,Philadelphia,PA,19121,102.6,20
39.984483,-75.157383,2051,N Carlisle St,Philadelphia,PA,19121,102.1,20
40.015996,-75.192597,3426,Warden Dr,Philadelphia,PA,19129,164.3,30
39.974342,-75.156221,1227,Master St,Philadelphia,PA,19122,72.1,30
40.014776,-75.189503,3404,W Penn St,Philadelphia,PA,19129,191.7,20
39.974351,-75.156284,1229,Master St,Philadelphia,PA,19122,72.5,30
39.987158,-75.153217,2252,N Camac St,Philadelphia,PA,19133,71.1,30
40.005565,-75.186022,3430,W Allegheny Ave,Philadelphia,PA,19132,77.7,20
39.973955,-75.156233,1224,Master St,Philadelphia,PA,19122,70.9,30
39.973963,-75.156296,1226,Master St,Philadelphia,PA,19122,71.1,30
39.97708,-75.152405,1615,N 11th St,Philadelphia,PA,19122,82.1,20
40.013393,-75.198293,3552,Cresson St,Philadelphia,PA,19129,135,20
40.013372,-75.198218,3550,Cresson St,Philadelphia,PA,19129,134.9,20
40.0136,-75.186421,3423,Barclay St,Philadelphia,PA,19129,189.9,30
39.97855,-75.162288,1618,Willington St,Philadelphia,PA,19121,98.5,30
40.014463,-75.189552,3413,W Queen Ln,Philadelphia,PA,19129,191.4,30
